country_id,id,latitude,longitude,name,province_id,slug
6,8645,,,Bidasoa,20.0,nan
6,4665,42.774671500000004,-1.8360966,Bidaurreta,31.0,bidaurreta
6,3157,43.1396833,-2.1695855,Bidegoian,20.0,bidegoian
6,7870,42.3874927,-0.9365878000000001,Biel,50.0,biel
6,3344,42.633804100000006,0.21847660000000002,Bielsa,22.0,bielsa
6,67,38.5151679,-2.6115255,Bienservida,2.0,bienservida
6,649,38.2982794,-6.2105504,Bienvenida,6.0,bienvenida
6,3345,42.1613342,-0.08297189999999999,Bierge,22.0,bierge
6,3346,42.627975,-0.32469840000000005,Biescas,22.0,biescas
6,182,38.0630388,-0.8955042999999999,Bigastro,3.0,bigastro
6,885,41.6773292,2.2235272999999998,Bigues i Riells,8.0,bigues-i-riells
6,7871,41.5404442,-1.9209543000000002,Bijuesca,50.0,bijuesca
6,7489,43.2569629,-2.9234409,Bilbao,48.0,bilbao
1,8917,,,Bildeford,,nan
6,4972,43.330704,-5.564884999999999,Bimenes,33.0,bimenes
6,3347,41.8265659,0.20101870000000002,Binaced,22.0,binaced
6,802,39.695262899999996,3.0175712000000003,Binissalem,7.0,binissalem
6,3348,41.8528632,0.2937235,Binéfar,22.0,binfar
6,3853,41.839462700000006,1.3561621000000001,Biosca,25.0,biosca
6,7872,42.2621592,-1.1869895000000001,Biota,50.0,biota
1,8243,,,Birmingham,,nan
6,3349,42.496705799999994,0.5070404000000001,Bisaurri,22.0,bisaurri
6,3350,42.2282156,-0.7515044,Biscarrués,22.0,biscarrus
1,8914,,,Bishops Stortford,,nan
6,7873,41.8563461,-1.4430991000000002,Bisimbre,50.0,bisimbre
6,2471,42.336652799999996,2.8965107999999997,Biure,17.0,biure
6,4666,42.692288700000006,-1.678763,Biurrun-Olcoz,31.0,biurrun-olcoz
1,8295,,,Blackpool,,nan
6,6197,41.680609000000004,-2.8569141,Blacos,42.0,blacos
6,4569,38.3020789,-1.1642188999999998,Blanca,30.0,blanca
6,6377,41.4379154,1.159119,Blancafort,43.0,blancafort
6,6570,40.813259499999994,-1.4825283,Blancas,44.0,blancas
6,2472,41.6742668,2.7920964,Blanes,17.0,blanes
6,405,40.801384399999996,-5.0886906,Blascomillán,5.0,blascomilln
6,406,41.123355700000005,-4.990195099999999,Blasconuño de Matacabras,5.0,blasconuo-de-matacabras
6,407,40.8778133,-4.6358792,Blascosancho,5.0,blascosancho
6,3351,42.057412400000004,-0.1870271,Blecua y Torres,22.0,blecua-y-torres
6,6571,41.051293,-0.8843605,Blesa,44.0,blesa
6,6198,41.528269099999996,-2.2715706,Bliecos,42.0,bliecos
6,5380,40.816011100000004,-6.3057467,Boada,37.0,boada
6,5067,41.98954439999999,-4.877422599999999,Boada de Campos,34.0,boada-de-campos
6,2473,42.33138889999999,2.8569444,Boadella i les Escaules,17.0,boadella-i-les-escaules
6,5068,42.1791593,-4.9688324999999995,Boadilla de Rioseco,34.0,boadilla-de-rioseco
6,5069,42.258457899999996,-4.347185,Boadilla del Camino,34.0,boadilla-del-camino
6,4299,40.4052478,-3.8769913999999996,Boadilla del Monte,28.0,boadilla-del-monte
6,4973,43.4296018,-6.817877900000001,Boal,33.0,boal
6,4067,42.3176485,-2.7593085,Bobadilla,26.0,bobadilla
6,7256,41.2044845,-5.0214038,Bobadilla del Campo,47.0,bobadilla-del-campo
6,4887,42.433358399999996,-8.1429656,Boborás,32.0,bobors
6,3613,42.97386420000001,-4.9275294,Boca de Huérgano,24.0,boca-de-hurgano
6,7043,38.7678125,-0.6086135,Bocairent,46.0,bocairent
6,5878,41.3368034,-3.6381261,Boceguillas,40.0,boceguillas
6,7257,41.22874470000001,-4.6812748,Bocigas,47.0,bocigas
6,7258,41.624288299999996,-4.0676046,Bocos de Duero,47.0,bocos-de-duero
6,650,38.147898600000005,-6.560087400000001,Bodonal de la Sierra,6.0,bodonal-de-la-sierra
6,7259,41.5408965,-4.699863099999999,Boecillo,47.0,boecillo
6,5382,40.9073679,-6.529584900000001,Bogajo,37.0,bogajo
6,68,38.5813761,-2.2142213,Bogarra,2.0,bogarra
6,1573,39.7843195,-5.4841801,Bohonal de Ibor,10.0,bohonal-de-ibor
6,409,40.3149588,-5.4411855000000005,Bohoyo,5.0,bohoyo
6,2129,43.008,-8.127,Boimorto,15.0,boimorto
6,2130,42.65,-8.9,Boiro,15.0,boiro
6,1966,38.9056484,-3.6663542999999996,Bolaños de Calatrava,13.0,bolaos-de-calatrava
6,7260,42.0065794,-5.2844524,Bolaños de Campos,47.0,bolaos-de-campos
6,7044,39.0626662,-0.6746119,Bolbaite,46.0,bolbaite
6,3229,37.3361526,-6.535757599999999,Bollullos Par del Condado,21.0,bollullos-par-del-condado
6,6074,37.3401136,-6.1387574,Bollullos de la Mitación,41.0,bollullos-de-la-mitacin
6,3352,42.4424677,0.0698157,Boltaña,22.0,boltaa
6,183,38.6762156,-0.11179289999999999,Bolulla,3.0,bolulla
6,2474,42.417163099999996,1.8803098000000003,Bolvir,17.0,bolvir
6,3353,42.4270984,0.6676375,Bonansa,22.0,bonansa
6,3230,37.3218969,-6.680697400000001,Bonares,21.0,bonares
6,6378,41.2223278,1.4404358,Bonastre,43.0,bonastre
6,69,38.869301899999996,-1.3485166000000002,Bonete,2.0,bonete
6,2247,39.985267900000004,-1.6241867,Boniches,16.0,boniches
6,410,40.530885999999995,-5.264956,Bonilla de la Sierra,5.0,bonilla-de-la-sierra
6,7045,39.5184653,-0.3648613,Bonrepòs i Mirambell,46.0,bonreps-i-mirambell
6,2131,42.817,-8.417,Boqueixón,15.0,boqueixn
6,7874,41.848739200000004,-1.2497337,Boquiñeni,50.0,boquieni
6,3354,42.658735899999996,-0.5881645000000001,Borau,22.0,borau
6,7875,41.417239200000004,-2.07819,Bordalba,50.0,bordalba
6,2475,42.0454313,2.9098221,Bordils,17.0,bordils
6,6572,40.687361700000004,-0.32189520000000005,Bordón,44.0,bordn
6,7876,41.8351666,-1.5318777,Borja,50.0,borja
6,6199,41.553150200000005,-2.3657194,Borjabad,42.0,borjabad
6,6075,37.3710151,-6.0709617,Bormujos,41.0,bormujos
6,1774,36.8145887,-5.743362599999999,Bornos,11.0,bornos
6,6200,41.6655265,-1.8976433999999998,Borobia,42.0,borobia
6,6787,40.06971779999999,-3.7401913999999996,Borox,45.0,borox
6,2476,42.221964299999996,2.9267288,Borrassà,17.0,borrass
6,886,42.135408500000004,1.9937535,Borredà,8.0,borred
6,3615,42.4915722,-6.7262359,Borrenes,24.0,borrenes
6,1836,39.8898705,-0.0836936,Borriana/Burriana,12.0,borrianaburriana
6,1837,40.041685799999996,-0.0664211,Borriol,12.0,borriol
6,3856,42.785450299999994,0.6924253,Bossòst,25.0,bossst
6,6380,41.00909,0.3821412,Bot,43.0,bot
6,6381,41.135637100000004,0.9896870999999999,Botarell,43.0,botarell
6,1574,39.346305799999996,-6.0719907,Botija,10.0,botija
6,7877,41.5091467,-1.0305386,Botorrita,50.0,botorrita
1,8268,,,Bournemouth,,nan
6,3857,41.328156400000005,0.6388590999999999,Bovera,25.0,bovera
6,1215,42.7265667,-3.0853697999999996,Bozoó,9.0,bozo
6,3614,42.8667414,-5.3229344,Boñar,24.0,boar
6,411,40.778471,-4.9378968,Brabos,5.0,brabos
1,8964,,,Bracknell,,nan
6,7261,41.2312239,-5.0432069,Brahojos de Medina,47.0,brahojos-de-medina
5,8125,,,Brande,,nan
6,4301,41.040045500000005,-3.6431119,Braojos,28.0,braojos
24,9063,,,Brasilia,,
6,1216,41.7171597,-3.3671528,Brazacorta,9.0,brazacorta
6,1967,38.6607735,-4.296044,Brazatortas,13.0,brazatortas
6,3616,42.497410200000004,-6.1572051,Brazuelo,24.0,brazuelo
6,5070,42.9349731,-4.3081737,Brañosera,34.0,braosera
6,7878,41.5252752,-1.5985446,Brea de Aragón,50.0,brea-de-aragn
6,4302,40.2301195,-3.1094988999999997,Brea de Tajo,28.0,brea-de-tajo
6,8698,,,Brea del Tajo,28.0,nan
6,2477,41.747721899999995,2.5599477999999998,Breda,17.0,breda
6,6076,37.5505671,-5.873065599999999,Brenes,41.0,brenes
6,7598,41.883373,-5.7550897,Bretocino,49.0,bretocino
6,7597,41.881868700000005,-5.7383331,Bretó,49.0,bret
6,5701,28.659051,-17.791189000000003,Breña Alta,38.0,brea-alta
6,5702,28.633333299999997,-17.7666667,Breña Baja,38.0,brea-baja
6,5879,41.0343235,-4.055102,Brieva,40.0,brieva
6,4068,42.1662782,-2.8003968999999995,Brieva de Cameros,26.0,brieva-de-cameros
1,8301,,,Brighton,,nan
6,2885,40.7596464,-2.8705085,Brihuega,19.0,brihuega
6,7599,42.0612633,-6.0474146,Brime de Sog,49.0,brime-de-sog
6,7600,42.0379096,-5.873265900000001,Brime de Urz,49.0,brime-de-urz
6,5385,41.1118129,-6.3483644,Brincones,37.0,brincones
6,4070,42.5442355,-2.7850556,Briones,26.0,briones
1,8223,,,Bristol,,nan
6,1217,42.5502929,-3.3233687000000005,Briviesca,9.0,briviesca
6,4069,42.6018489,-2.8303345,Briñas,26.0,brias
6,2132,42.867,-8.677999999999999,Brión,15.0,brin
6,6573,40.509092100000004,-1.5890833,Bronchales,44.0,bronchales
6,3355,42.6048128,-0.1235453,Broto,22.0,broto
6,1575,39.612078100000005,-6.7779352,Brozas,10.0,brozas
6,4303,40.405536,-3.997736,Brunete,28.0,brunete
6,2478,41.904137799999994,2.6840034,Brunyola,17.0,brunyola
11,8945,,,Bruselas,,nan
6,6382,41.268771,1.3412293,Bràfim,43.0,brfim
6,6201,41.64726829999999,-2.1954557,Buberos,42.0,buberos
6,7879,41.3142534,-1.8559936000000001,Bubierca,50.0,bubierca
6,2700,36.948825799999995,-3.3567415,Bubión,18.0,bubin
6,2248,40.336228600000005,-2.4605212000000005,Buciegas,16.0,buciegas
6,2886,40.629534,-2.7569272000000002,Budia,19.0,budia
6,2249,39.6544847,-2.1601209999999997,Buenache de Alarcón,16.0,buenache-de-alarcn
6,2250,40.13550479999999,-2.000721,Buenache de la Sierra,16.0,buenache-de-la-sierra
6,5386,40.8574219,-6.2499165,Buenamadre,37.0,buenamadre
6,8687,,,Buenamesón,28.0,nan
6,6788,40.17628,-4.849427599999999,Buenaventura,45.0,buenaventura
6,5387,40.767907799999996,-5.6110172,Buenavista,37.0,buenavista
6,5071,42.637519,-4.6142542,Buenavista de Valdavia,34.0,buenavista-de-valdavia
6,5703,28.370286,-16.8502412,Buenavista del Norte,38.0,buenavista-del-norte
6,2251,40.366243299999994,-2.7555452000000002,Buendía,16.0,buenda
6,5274,42.3197739,-8.790135300000001,Bueu,36.0,bueu
6,6574,40.708636600000006,-1.2673018,Bueña,44.0,buea
6,7046,38.8678049,-0.5142651,Bufali,46.0,bufali
6,7047,39.609230600000004,-0.7733291,Bugarra,46.0,bugarra
6,1218,42.6493225,-3.017947,Bugedo,9.0,bugedo
6,6202,41.847507799999995,-2.4081563999999998,Buitrago,42.0,buitrago
6,4304,40.993679799999995,-3.6367230000000004,Buitrago del Lozoya,28.0,buitrago-del-lozoya
6,2056,37.896571200000004,-4.3835885,Bujalance,14.0,bujalance
6,2887,40.937470700000006,-2.8832656,Bujalaro,19.0,bujalaro
6,7880,41.4978581,-0.14928370000000002,Bujaraloz,50.0,bujaraloz
6,412,40.724492,-4.8650468,Bularros,5.0,bularros
6,7881,41.8177417,-1.6025623,Bulbuente,50.0,bulbuente
6,4570,38.0480798,-1.6709558,Bullas,30.0,bullas
6,1219,42.3097097,-3.8237381,Buniel,9.0,buniel
6,804,39.6353004,2.6507937999999998,Bunyola,7.0,bunyola
6,6575,41.015937,-1.3374622999999999,Burbáguena,44.0,burbguena
6,4220,43.6559434,-7.363514500000001,Burela,27.0,burela
6,7882,41.8172216,-1.4882513000000002,Bureta,50.0,bureta
6,7601,41.9207795,-5.7810864,Burganes de Valverde,49.0,burganes-de-valverde
6,6203,41.587634200000004,-3.0665803,Burgo de Osma-Ciudad de Osma,42.0,burgo-de-osma-ciudad-de-osma
6,413,40.4136827,-4.7862151,Burgohondo,5.0,burgohondo
6,1220,42.34089229999999,-3.6997623,Burgos,9.0,burgos
6,4668,42.720288599999996,-1.0041896000000001,Burgui/Burgi,31.0,burguiburgi
6,6077,37.5871082,-5.9676194,Burguillos,41.0,burguillos
6,6789,39.79656729999999,-3.9926244,Burguillos de Toledo,45.0,burguillos-de-toledo
