country_id,id,latitude,longitude,name,province_id,slug
6,7419,415946554,-51134951,Vega de Valdetronco,47,
6,1200,417698732,-35563132,Baños de Valdearados,9,
6,1488,4297,-381657,Valle de Valdebezana,9,
6,1489,420925972,-31325417,Valle de Valdelaguna,9,
6,1490,42718225,-40923333,Valle de Valdelucio,9,
6,6843,398643299,-36119176,Huerta de Valdecarábanos,45,
6,3702,431517595,-49196062,Posada de Valdeón,24,
6,7251,420989523,-52197411,Becilla de Valderaduey,47,
6,7264,421674802,-51587899,Cabezón de Valderaduey,47,
6,5104,420746745,-45007941,Fuentes de Valdepero,34,
6,5110,420481822,-42000336,Herrera de Valdecañas,34,
6,4883,424154162,-69819598,O Barco de Valdeorras,32,
6,7898,419823343,-9950376,Castejón de Valdejasa,50,
6,1298,417444465,-35202284,Hontoria de Valdearados,9,
6,5125,421683631,-48400123,Mazuecos de Valdeginate,34,
6,1339,430205556,-37686111,Merindad de Valdeporres,9,
6,5653,404812437,-57817479,Valverde de Valdelacasa,37,
6,5812,429727367,-40281839,Las Rozas de Valdearroyo,39,
6,992,417605952,20142332,Monistrol de Calders,8,
6,7719,417004639,-55416727,Pobladura de Valderaduey,49,
6,4892,423785709,-68804735,Carballeda de Valdeorras,32,
6,4407,403617379,-43975214,San Martín de Valdeiglesias,28,
6,7748,418134392,-54732092,San Martín de Valderaduey,49,
6,4959,424152066,-70598305,Vilamartín de Valdeorras,32,
6,3804,425350408,-49636822,Villazanzo de Valderaduey,24,
6,4877,422502778,-81330556,A Arnoia,32,
6,2126,428018678,-88428051,A Baña,15,
6,4888,421520032,-79154476,A Bola,32,
6,5279,422130438,-827567,A Cañiza,36,
6,2137,429004678,-89438578,A Capela,15,
6,2150,433708731,-8395835,A Coruña,15,
6,5287,426895805,-84913027,A Estrada,36,
6,4230,431237515,-70679097,A Fonsagrada,27,
6,5292,419025171,-88736718,A Guarda,36,
6,4907,420611708,-71382633,A Gudiña,32,
6,5293,42564059,-88736837,A Illa de Arousa,36,
6,5295,421127693,-83026805,A Lama,36,
6,2160,432523175,-85844693,A Laracha,15,
6,4918,423379133,-78544261,A Merca,32,
6,4919,423400033,-78536065,A Mezquita,32,
6,4253,433006292,-73513706,A Pastoriza,27,
6,4930,424398149,-77954593,A Peroxa,32,
6,4933,423393049,-72539001,A Pobra de Trives,32,
6,4255,425570379,-73924181,A Pobra do Brollón,27,
6,2187,426032973,-89389431,A Pobra do Caramiñal,15,a-pobra-do-caraminal
6,4257,433480346,-71925357,A Pontenova,27,
6,4942,42392487,-7120533,A Rúa,32,
6,4951,423887415,-72661966,A Teixeira,32,
6,4954,421675706,-81375664,A Veiga,32,
6,6531,405484614,-8077833,Ababuj,44,
6,5850,409154757,-42691297,Abades,40,
6,1543,402600065,-59771471,Abadía,10,
6,4211,433662065,-74699066,Abadín,27,
6,7462,4315,-26102778,Abadiño,48,
6,8170,,,Abadiño/Abadiano,48,abadino-abadiano
6,4603,426469376,-21434412,Abáigar,31,
6,1172,42623469,-35802271,Abajas,9,
6,4037,425726455,-27109334,Ábalos,26,
6,3129,430475822,-21053881,Abaltzisketa,20,
6,2841,408921552,-24853813,Abánades,19,
6,4558,382007915,-10428179,Abanilla,30,
6,7822,4113687,-16986673,Abanto,50,
6,7463,433168794,-30876783,Abanto y Ciérvana/Abanto Zierbena,48,abanto-y-ciervana-abanto-zierbena
6,4559,383020789,-11642189,Abarán,30,
6,5045,42062401,-48408206,Abarca de Campos,34,
6,4604,427264133,-20225485,Abárzuza,31,
6,4605,429034549,-12079544,Abaurregaina/Abaurrea Alta,31,
6,4606,429034549,-12079544,Abaurrepea/Abaurrea Baja,31,
6,2120,432166667,-82833333,Abegondo,15,
6,6164,418077429,-27855748,Abejar,42,
6,6532,399103491,-8941151,Abejuela,44,
6,3806,421610657,10897641,Abella de la Conca,25,
6,52,392099913,-1544182,Abengibre,2,
6,1943,388793473,-43577781,Abenójar,13,
6,4607,426190685,-20071921,Aberin,31,
6,1544,392439478,-5814705,Abertura,10,
6,7574,416255637,-54262706,Abezames,49,
6,2214,40018851,-23960505,Abia de la Obispalía,16,
6,5046,424197241,-44219127,Abia de las Torres,34,
6,3296,421212111,-710325,Abiego,22,
6,3297,42242534,1962168,Abizanda,22,
6,280,371411446,-27801036,Abla,4,
6,2842,408979729,-22275667,Ablanque,19,
6,4608,419736451,-1638694,Ablitas,31,
6,861,415160856,19021424,Abrera,8,
6,281,371330481,-27970982,Abrucena,4,
15,8254,,,Abu Dhabi,0,abu-dhabi
6,5332,407098051,-61401464,Abusejo,37,
44,8543,,,Accra,0,accra
6,3595,430390945,-51168297,Acebedo,24,
6,1545,402027969,-67163419,Acebo,10,
6,630,390766048,-55722789,Acedera,6,
6,1546,398025665,-6633866,Acehúche,10,
6,1547,401496671,-63324448,Aceituna,10,
6,7823,411702267,-16042819,Acered,50,
6,631,386470601,-64871794,Aceuchal,6,
6,3298,42144777,-74547,Adahuesca,22,
6,7237,416488845,-5121545,Adalia,47,
6,2045,380273636,-45248733,Adamuz,14,
6,382,409459131,-46066595,Adanero,5,
6,5694,281218455,-167246398,Adeje,38,
6,6971,400617367,-12865257,Ademuz,46,
6,4609,426862883,-17359985,Adiós,31,
35,8510,,,Adís Abeba,0,adis-abeba
6,2843,406759336,-16785814,Adobes,19,
6,6972,389194075,-2242898,Ador,46,
6,282,367480711,-30225224,Adra,4,
6,1173,415942559,-38217936,Adrada de Haza,9,
6,5851,410523533,-40515247,Adrada de Pirón,40,
6,6165,413510831,-24737827,Adradas,42,
6,5852,413683491,-41128786,Adrados,40,
6,139,388478315,-1499264,Adsubia,3,
6,3130,432037922,-20500787,Aduna,20,
6,5236,281004477,-156998229,Agaete,35,
6,5333,404486633,-64420524,Agallas,37,
6,3807,420028246,7643949,Àger,25,
6,5270,427622689,-80194247,Agolada,36,
6,7824,418569193,-1452092,Agón,50,
6,4038,424466762,-22906189,Agoncillo,26,
6,140,384411686,-6395459,Agost,3,
6,3808,417861117,10988114,Agramunt,25,
6,6166,418550759,-19204372,Ágreda,42,
6,141,387798764,-5156772,Agres,3,
6,2673,370305837,-38297243,Agrón,18,
6,6059,372528311,-49911248,Aguadulce,41,
